title,url,date,rating,status,comment
入侵 第一季,https://movie.douban.com/subject/35196748/,2023-10-05,★★★,看过,
修女2,https://movie.douban.com/subject/33406478/,2023-10-05,★★★,看过,
碟中谍7：致命清算,https://movie.douban.com/subject/30433455/,2023-10-05,★★★,看过,
鹊刀门传奇,https://movie.douban.com/subject/35936087/,2023-09-28,★★★,看过,
孤立无援,https://movie.douban.com/subject/36133787/,2023-09-23,,看过,
封神第一部：朝歌风云,https://movie.douban.com/subject/10604086/,2023-09-21,★★,看过,
奥本海默,https://movie.douban.com/subject/35593344/,2023-09-17,★★★★★,看过,
回应我,https://movie.douban.com/subject/36065691/,2023-09-16,★★,看过,
神秘河,https://movie.douban.com/subject/1307748/,2023-09-12,★★★★★,看过,
西线无战事,https://movie.douban.com/subject/3042261/,2023-09-07,★★★★★,看过,
夺宝奇兵5：命运转盘,https://movie.douban.com/subject/3819860/,2023-09-03,★★★,看过,
柜魔,https://movie.douban.com/subject/30258623/,2023-08-31,★★★,看过,
地狱尖兵,https://movie.douban.com/subject/36118263/,2023-08-28,,看过,
盟约,https://movie.douban.com/subject/35722688/,2023-08-27,★★★,看过,
惊天营救2,https://movie.douban.com/subject/35056376/,2023-08-27,★★★,看过,
巨齿鲨2：深渊,https://movie.douban.com/subject/34882958/,2023-08-26,★,看过,
仲夏夜惊魂,https://movie.douban.com/subject/30288638/,2023-08-18,★★★,看过,
禁忌 第一季,https://movie.douban.com/subject/25905650/,2023-08-14,★★★★,看过,
驱魔人,https://movie.douban.com/subject/1293755/,2023-08-09,★★★★,看过,
阴声,https://movie.douban.com/subject/35161323/,2023-08-06,★★★,看过,
鬼玩人崛起,https://movie.douban.com/subject/35410042/,2023-08-05,★★★,看过,
致命录像带94,https://movie.douban.com/subject/35116325/,2023-08-05,★★★,看过,
潜伏5：红门,https://movie.douban.com/subject/34902394/,2023-08-03,★★★,看过,
惊天营救,https://movie.douban.com/subject/30314127/,2023-07-30,★★★,看过,
闪电侠,https://movie.douban.com/subject/3011317/,2023-07-30,★★,看过,
速度与激情10,https://movie.douban.com/subject/26631790/,2023-07-06,★★★,看过,
斗罗大陆1 第一季,https://movie.douban.com/subject/27040807/,2023-07-01,,看过,
黑镜 第六季,https://movie.douban.com/subject/35901863/,2023-07-01,★★,看过,
康斯坦丁,https://movie.douban.com/subject/1309021/,2023-05-30,★★,看过,
驱魔人 第二季,https://movie.douban.com/subject/27043035/,2023-05-29,★★★,看过,
驱魔人 第一季,https://movie.douban.com/subject/26715591/,2023-05-29,★★★,看过,
驱魔人前传,https://movie.douban.com/subject/1303237/,2023-05-18,★★★,看过,
教皇的驱魔人,https://movie.douban.com/subject/35296269/,2023-05-17,★★★★,看过,
夺命公寓,https://movie.douban.com/subject/34457952/,2023-05-09,★★,看过,
夺魂连线,https://movie.douban.com/subject/35161256/,2023-05-08,★★★,看过,
鬼影实录：血亲,https://movie.douban.com/subject/34884170/,2023-05-08,★★,看过,
鬼影实录：诅咒,https://movie.douban.com/subject/20506382/,2023-05-07,★★,看过,
鬼影实录5：鬼次元,https://movie.douban.com/subject/25757716/,2023-05-06,★★★★,看过,
心中的恶魔,https://movie.douban.com/subject/5159495/,2023-05-05,★★★★,看过,
浮沉,https://movie.douban.com/subject/6801448/,2023-05-04,★★★,看过,
太平间闹鬼事件,https://movie.douban.com/subject/2252775/,2023-05-03,★★★,看过,
漫长的季节,https://movie.douban.com/subject/35588177/,2023-05-02,★★★★★,看过,
耳朵大有福,https://movie.douban.com/subject/2272222/,2023-04-26,★★★★,看过,
驱魔,https://movie.douban.com/subject/1436846/,2023-04-25,★★★★,看过,
蚁人与黄蜂女：量子狂潮,https://movie.douban.com/subject/34610636/,2023-04-25,,看过,
附身,https://movie.douban.com/subject/10744976/,2023-04-25,★★,看过,
鬼遮眼,https://movie.douban.com/subject/20501030/,2023-04-24,★★★,看过,
藏品,https://movie.douban.com/subject/6021917/,2023-04-24,★★★,看过,
夜魔,https://movie.douban.com/subject/2252778/,2023-04-24,★★★,看过,
险恶,https://movie.douban.com/subject/6875615/,2023-04-23,★★★★,看过,
净化之时,https://movie.douban.com/subject/30257608/,2023-04-22,★★,看过,
地下墓穴,https://movie.douban.com/subject/25821124/,2023-04-22,★★★★,看过,
墓地邂逅2,https://movie.douban.com/subject/14321432/,2023-04-17,★★★,看过,
墓地邂逅,https://movie.douban.com/subject/5384590/,2023-04-16,★★★★,看过,
流浪地球2,https://movie.douban.com/subject/35267208/,2023-04-15,★★,看过,
阿凡达：水之道,https://movie.douban.com/subject/4811774/,2023-03-30,★★,看过,
潜伏4：锁命亡灵,https://movie.douban.com/subject/26794994/,2023-03-19,★★,看过,
皇家马德里：直到终点,https://movie.douban.com/subject/36288473/,2023-03-16,★★★,看过,
最后生还者 第一季,https://movie.douban.com/subject/25848328/,2023-03-13,★★★★★,看过,
2022年卡塔尔世界杯,https://movie.douban.com/subject/35580096/,2023-03-13,★★★★★,看过,
潜伏3,https://movie.douban.com/subject/25728008/,2023-03-13,★★,看过,
黑暗荣耀 第二季,https://movie.douban.com/subject/36193784/,2023-03-12,★★★,看过,
网络谜踪2,https://movie.douban.com/subject/34795100/,2023-03-10,★★★★,看过,
飞机陷落,https://movie.douban.com/subject/34888000/,2023-02-19,★★,看过,
狂飙,https://movie.douban.com/subject/35465232/,2023-02-12,★★★,看过,
黑豹2,https://movie.douban.com/subject/30167997/,2023-02-05,★,看过,
三体,https://movie.douban.com/subject/26647087/,2023-02-04,★★★,看过,
目中无人,https://movie.douban.com/subject/35295405/,2023-01-15,★★★,看过,
深渊,https://movie.douban.com/subject/1299560/,2023-01-09,★★★★★,看过,
黑暗荣耀,https://movie.douban.com/subject/35314632/,2023-01-08,★★★,看过,
淡蓝之眸,https://movie.douban.com/subject/35382472/,2023-01-07,★★★,看过,
菜单,https://movie.douban.com/subject/30455615/,2023-01-03,★★,看过,
真相捕捉 第二季,https://movie.douban.com/subject/35088783/,2023-01-03,★★★★★,看过,
安多 第一季,https://movie.douban.com/subject/30376895/,2023-01-02,★★★★,看过,
县委大院,https://movie.douban.com/subject/35613241/,2022-12-16,★★,看过,
边缘世界,https://movie.douban.com/subject/30198955/,2022-12-12,,看过,
1899,https://movie.douban.com/subject/30378843/,2022-12-12,,看过,
黑亚当,https://movie.douban.com/subject/26959697/,2022-11-29,★★,看过,
危笑,https://movie.douban.com/subject/35779959/,2022-11-12,★★,看过,
万神殿 第一季,https://movie.douban.com/subject/34990593/,2022-11-06,★★★★,看过,
断魂小丑2,https://movie.douban.com/subject/34816877/,2022-10-29,★★★,看过,
龙之家族 第一季,https://movie.douban.com/subject/34825964/,2022-10-25,★★★,看过,
潜伏,https://movie.douban.com/subject/3314870/,2022-10-21,★★★★,看过,
昆仑神宫,https://movie.douban.com/subject/35095038/,2022-10-20,★★,看过,
子弹列车,https://movie.douban.com/subject/35118954/,2022-10-06,,看过,
全职,https://movie.douban.com/subject/35338562/,2022-09-19,★★★,看过,
赛博朋克：边缘行者 第一季,https://movie.douban.com/subject/35118256/,2022-09-17,,看过,
官方机密,https://movie.douban.com/subject/26718799/,2022-09-12,★★★★,看过,
雷神4：爱与雷霆,https://movie.douban.com/subject/34477861/,2022-09-09,★,看过,
隐入尘烟,https://movie.douban.com/subject/35131346/,2022-09-06,★★★★,看过,
不,https://movie.douban.com/subject/35240235/,2022-09-05,★★,看过,
壮志凌云2：独行侠,https://movie.douban.com/subject/6893932/,2022-08-17,★★★★★,看过,
分手的决心,https://movie.douban.com/subject/35073886/,2022-08-14,★★,看过,
为全人类 第三季,https://movie.douban.com/subject/35282083/,2022-08-14,★★,看过,
十三条命,https://movie.douban.com/subject/35056243/,2022-08-13,★★★★,看过,
双峰 第一季,https://movie.douban.com/subject/1295526/,2022-08-11,,看过,
灰影人,https://movie.douban.com/subject/7051806/,2022-07-31,★★★,看过,
国土安全 第八季,https://movie.douban.com/subject/26854276/,2022-07-29,★★★★★,看过,
国土安全 第七季,https://movie.douban.com/subject/26854273/,2022-07-28,★★★★★,看过,
国土安全 第六季,https://movie.douban.com/subject/26684329/,2022-07-25,★★★★,看过,
国土安全 第五季,https://movie.douban.com/subject/26258113/,2022-07-18,★★★★,看过,
光年正传,https://movie.douban.com/subject/35284168/,2022-07-16,★★★,看过,
在京都小住,https://movie.douban.com/subject/34906732/,2022-07-12,★★★,看过,
夺宝奇兵3,https://movie.douban.com/subject/1293471/,2022-07-11,★★★★,看过,
谁是超级英雄,https://movie.douban.com/subject/35212079/,2022-07-10,★★,看过,
海兽猎人,https://movie.douban.com/subject/33418682/,2022-07-10,★★★,看过,
咒,https://movie.douban.com/subject/34850561/,2022-07-09,★★★,看过,
黑袍纠察队 第三季,https://movie.douban.com/subject/35154050/,2022-07-08,★★★★,看过,
终极名单 第一季,https://movie.douban.com/subject/34963448/,2022-07-06,★★★★★,看过,
怪奇物语 第四季,https://movie.douban.com/subject/27194292/,2022-07-03,★★★★,看过,
欧比旺,https://movie.douban.com/subject/27668664/,2022-06-25,★★,看过,
奇异博士2：疯狂多元宇宙,https://movie.douban.com/subject/30304994/,2022-06-24,★★★,看过,
必胜球探,https://movie.douban.com/subject/35073914/,2022-06-15,★★★,看过,
怪奇物语 第三季,https://movie.douban.com/subject/27119156/,2022-06-11,★★★★,看过,
侏罗纪世界3,https://movie.douban.com/subject/26873582/,2022-06-11,★★★,看过,
怪奇物语 第二季,https://movie.douban.com/subject/26844438/,2022-06-10,★★★★,看过,
怪奇物语 第一季,https://movie.douban.com/subject/26359270/,2022-06-08,★★★★,看过,
终极拦截,https://movie.douban.com/subject/35389123/,2022-06-07,★,看过,
闪亮女孩,https://movie.douban.com/subject/25930137/,2022-06-04,★★★★,看过,
夺宝奇兵2,https://movie.douban.com/subject/1301434/,2022-05-22,★★★,看过,
爱，死亡和机器人 第二季,https://movie.douban.com/subject/34418203/,2022-05-21,★★★,看过,
爱，死亡和机器人 第一季,https://movie.douban.com/subject/30424374/,2022-05-21,★★★★,看过,
爱，死亡和机器人 第三季,https://movie.douban.com/subject/35436582/,2022-05-21,★★★★,看过,
黑袍纠察队 第二季,https://movie.douban.com/subject/34626347/,2022-05-19,★★★★,看过,
瞬息全宇宙,https://movie.douban.com/subject/30314848/,2022-05-18,★★★,看过,
断裂,https://movie.douban.com/subject/30366084/,2022-05-16,★★★,看过,
暗夜博士：莫比亚斯,https://movie.douban.com/subject/27199850/,2022-05-15,★★,看过,
荒野迷案 第一季,https://movie.douban.com/subject/34951110/,2022-05-10,★★★★,看过,
月光骑士,https://movie.douban.com/subject/26358318/,2022-05-04,★★★★,看过,
人生切割术 第一季,https://movie.douban.com/subject/34885342/,2022-05-03,★★★★,看过,
夺宝奇兵,https://movie.douban.com/subject/1296717/,2022-04-22,★★★,看过,
新闻编辑室 第三季,https://movie.douban.com/subject/25719291/,2022-04-17,★★★★★,看过,
新闻编辑室 第二季,https://movie.douban.com/subject/10867124/,2022-04-16,★★★★★,看过,
新闻编辑室 第一季,https://movie.douban.com/subject/6142597/,2022-04-16,★★★★★,看过,
黑匣子,https://movie.douban.com/subject/34953719/,2022-04-10,★★★,看过,
新蝙蝠侠,https://movie.douban.com/subject/6424756/,2022-04-04,★★★,看过,
月球陨落,https://movie.douban.com/subject/26825482/,2022-04-04,★★★,看过,
天气预报员,https://movie.douban.com/subject/1309054/,2022-04-04,★★★,看过,
破裂,https://movie.douban.com/subject/35212085/,2022-04-03,,看过,
美味奇缘,https://movie.douban.com/subject/34954371/,2022-04-03,★★★★,看过,
史蒂夫·乔布斯,https://movie.douban.com/subject/25850443/,2022-03-31,★★,看过,
斯诺登,https://movie.douban.com/subject/25900819/,2022-03-31,★★★★,看过,
勇往直前,https://movie.douban.com/subject/26718828/,2022-03-29,★★★★,看过,
惊涛大冒险,https://movie.douban.com/subject/1507158/,2022-03-29,★★★★,看过,
健听女孩,https://movie.douban.com/subject/35048413/,2022-03-28,★★★★,看过,
传染病,https://movie.douban.com/subject/4301043/,2022-03-28,★★★,看过,
狙击手,https://movie.douban.com/subject/35215390/,2022-03-27,★★★,看过,
天际浩劫,https://movie.douban.com/subject/4919019/,2022-03-26,★★,看过,
深空失忆,https://movie.douban.com/subject/3011617/,2022-03-24,★★★,看过,
老友记重聚特辑,https://movie.douban.com/subject/34908189/,2022-03-21,★★★★,看过,
老友记 第十季,https://movie.douban.com/subject/3286552/,2022-03-21,★★★★★,看过,
老友记  第九季,https://movie.douban.com/subject/3286549/,2022-03-19,★★★★★,看过,
老友记  第八季,https://movie.douban.com/subject/3286548/,2022-03-15,★★★★★,看过,
老友记  第七季,https://movie.douban.com/subject/3286547/,2022-03-13,★★★★★,看过,
亚当计划,https://movie.douban.com/subject/34970181/,2022-03-13,★★,看过,
蜘蛛侠：英雄无归,https://movie.douban.com/subject/26933210/,2022-03-12,★★★,看过,
老友记  第六季,https://movie.douban.com/subject/3286543/,2022-03-02,★★★★★,看过,
老友记  第五季,https://movie.douban.com/subject/3286538/,2022-02-28,★★★★★,看过,
老友记  第四季,https://movie.douban.com/subject/3286536/,2022-02-28,★★★★★,看过,
老友记  第三季,https://movie.douban.com/subject/3286531/,2022-02-22,★★★★★,看过,
无敌少侠 第一季,https://movie.douban.com/subject/30252970/,2022-02-19,★★★,看过,
老友记 第二季,https://movie.douban.com/subject/3286528/,2022-02-18,★★★★★,看过,
古董局中局,https://movie.douban.com/subject/26996619/,2022-02-16,★★,看过,
老友记 第一季,https://movie.douban.com/subject/1393859/,2022-02-15,★★★★★,看过,
解禁男女,https://movie.douban.com/subject/35241052/,2022-02-12,★,看过,
倚天屠龙记之九阳神功,https://movie.douban.com/subject/27173227/,2022-02-12,★,看过,
倚天屠龙记之圣火雄风,https://movie.douban.com/subject/35725825/,2022-02-10,★,看过,
驾驶我的车,https://movie.douban.com/subject/35235502/,2022-02-09,★★,看过,
偶然与想象,https://movie.douban.com/subject/35360296/,2022-02-07,,看过,
前哨,https://movie.douban.com/subject/30212622/,2022-02-06,★★★,看过,
侠探杰克 第一季,https://movie.douban.com/subject/30378897/,2022-02-06,★★★★,看过,
天鹅挽歌,https://movie.douban.com/subject/35258381/,2022-02-03,★★★,看过,
后宫·甄嬛传,https://movie.douban.com/subject/4922787/,2022-01-31,,看过,
爱情神话,https://movie.douban.com/subject/35376457/,2022-01-29,★★★★,看过,
成瘾剂量,https://movie.douban.com/subject/35101436/,2022-01-20,★★★★★,看过,
81号档案,https://movie.douban.com/subject/35235638/,2022-01-16,★★★★,看过,
嗜血法医：杀魔新生,https://movie.douban.com/subject/35225519/,2022-01-11,★★★,看过,
一年一度喜剧大赛,https://movie.douban.com/subject/35467072/,2022-01-10,★★★,看过,
